Time,Vin,RawSignal,Event
Verified data,Verified data,For Reference Only,For Reference Only
0.558,-2081.744384766,1.382988691,0
0.560,-2083.952392578,-0.641646206,0
0.562,-2083.715332031,-0.314603657,0
0.564,-2082.487060547,0.710637510,0
0.566,-2083.571044922,-0.290470004,0
0.568,-2083.335205078,-0.042420179,0
0.570,-2084.949218750,-1.288395882,0
0.572,-2085.910644531,-1.749837875,0
0.574,-2083.267089844,0.695148587,0
0.576,-2083.390380859,0.444787145,0
0.578,-2081.621337891,1.721875191,0
0.580,-2082.636230469,0.549835324,0
0.582,-2084.992187500,-1.404773712,0
0.584,-2083.494873047,0.071975268,0
0.586,-2082.439697266,0.876776278,0
0.588,-2084.939208984,-1.262179613,0
0.590,-2083.517822266,0.123812713,0
0.592,-2083.398681641,0.188972250,0
0.594,-2083.672607422,-0.066088870,0
0.596,-2083.764892578,-0.123174176,0
0.598,-2087.179931641,-2.751837730,0
0.600,-2085.855957031,-1.110625982,0
0.602,-2085.608154297,-0.671138287,0
0.604,-2087.450195313,-1.954654932,0
0.606,-2086.636474609,-0.887355983,0
0.608,-2085.980224609,-0.179652408,0
0.610,-2085.064697266,0.572374642,0
0.612,-2085.325195313,0.242492691,0
0.614,-2085.355468750,0.164985135,0
0.616,-2083.978027344,1.199618101,0
0.618,-2087.300537109,-1.651020408,0
0.620,-2085.926025391,-0.215025023,0
0.622,-2084.129394531,1.230050564,0
0.624,-2084.302246094,0.822270513,0
0.626,-2082.630615234,1.939609051,0
0.628,-2084.555908203,0.011138638,0
0.630,-2087.309082031,-2.132643938,0
0.632,-2087.183593750,-1.561026335,0
0.634,-2087.625244141,-1.557588458,0
0.636,-2088.830810547,-2.149204731,0
0.638,-2088.525878906,-1.434293866,0
0.640,-2088.520751953,-1.111641407,0
0.642,-2087.777587891,-0.286640108,0
0.644,-2085.576660156,1.489004493,0
0.646,-2086.753173828,0.243016526,0
0.648,-2087.812744141,-0.635060132,0
0.650,-2089.428222656,-1.750458598,0
0.652,-2090.014160156,-1.817094088,0
0.654,-2085.837646484,1.834935546,0
0.656,-2087.042236328,0.490290940,0
0.658,-2089.047607422,-1.178333282,0
0.660,-2086.536132813,1.036788702,0
0.662,-2085.355224609,1.724948764,0
0.664,-2086.908691406,0.133289009,0
0.666,-2085.467773438,1.224397779,0
0.668,-2084.727050781,1.528500795,0
0.670,-2085.145751953,0.863169372,0
0.672,-2086.878906250,-0.676744401,0
0.674,-2089.210693359,-2.339873075,0
0.676,-2087.917236328,-0.813987136,0
0.678,-2088.590087891,-1.156405926,0
0.680,-2088.382324219,-0.737826884,0
0.682,-2086.832031250,0.632007182,0
0.684,-2088.193847656,-0.567565203,0
0.686,-2086.973632813,0.507630885,0
0.688,-2086.863037109,0.480823755,0
0.690,-2088.993652344,-1.283258796,0
0.692,-2087.928466797,-0.169539288,0
0.694,-2087.274902344,0.376356333,0
0.696,-2090.612792969,-2.303351641,0
0.698,-2090.527099609,-1.724744678,0
0.700,-2089.709228516,-0.705463827,0
