Time,Vin,RawSignal,Event
Verified data,Verified data,For Reference Only,For Reference Only
0.420,-4505.663085938,-2.205435276,0
0.422,-4498.347167969,3.974813700,0
0.424,-4495.491210938,5.312933922,0
0.426,-4504.452636719,-2.837757587,0
0.428,-4497.514648438,3.188971996,0
0.430,-4494.093750000,5.140868664,0
0.432,-4500.328125000,-0.850391984,0
0.434,-4505.621582031,-4.778503418,0
0.436,-4512.920410156,-9.393424034,0
0.438,-4517.854492188,-11.143463135,0
0.440,-4509.514160156,-2.179972172,0
0.442,-4508.400390625,-0.829277456,0
0.444,-4511.381835938,-2.964093208,0
0.446,-4502.690429688,4.454595566,0
0.448,-4504.572753906,2.000730991,0
0.450,-4514.837890625,-6.427762032,0
0.452,-4512.739746094,-3.367417574,0
0.454,-4509.654296875,-0.219452485,0
0.456,-4514.602050781,-4.018816471,0
0.458,-4517.376464844,-5.283544540,0
0.460,-4509.473632813,2.037227631,0
0.462,-4508.602050781,2.262354374,0
0.464,-4511.494628906,-0.490109563,0
0.466,-4518.230468750,-5.620078564,0
0.468,-4524.941406250,-9.590675354,0
0.470,-4524.890136719,-7.419741631,0
0.472,-4535.112792969,-13.721494675,0
0.474,-4536.801757813,-11.985749245,0
0.476,-4528.372558594,-2.766401768,0
0.478,-4523.740234375,1.451563716,0
0.480,-4515.560058594,7.490978718,0
0.482,-4514.856445313,6.373533249,0
0.484,-4529.363769531,-6.326094627,0
0.486,-4541.866699219,-14.644719124,0
0.488,-4541.557617188,-11.149769783,0
0.490,-4546.583496094,-12.580990791,0
0.492,-4538.912109375,-3.818391323,0
0.494,-4517.925292969,13.353130341,0
0.496,-4505.020996094,20.422264099,0
0.498,-4490.655273438,27.056682587,0
0.500,-4472.854980469,34.888427734,0
0.502,-4465.005371094,33.240276337,0
0.504,-4472.245117188,20.222505569,0
0.506,-4482.734863281,7.569627762,0
0.508,-4488.715332031,1.235975266,0
0.510,-4502.142578125,-9.481759071,0
0.512,-4500.392578125,-6.013648510,0
0.514,-4487.692382813,5.200771332,0
0.516,-4484.337890625,6.653914452,0
0.518,-4478.064453125,10.054568291,0
0.520,-4468.854003906,14.983658791,0
0.522,-4468.329589844,12.061696053,0
0.524,-4472.153808594,6.406711102,0
0.526,-4474.962402344,2.798511028,0
0.528,-4476.132812500,1.266261339,0
0.530,-4477.239257813,0.124217592,0
0.532,-4472.649902344,3.666244984,0
0.534,-4470.061523438,4.864623070,0
0.536,-4492.046875000,-13.316020966,0
0.538,-4509.017578125,-23.556167603,0
0.540,-4508.884277344,-18.217279434,0
0.542,-4517.359375000,-20.760526657,0
0.544,-4522.437011719,-20.096193314,0
0.546,-4519.740722656,-13.533044815,0
0.548,-4511.210937500,-3.891234398,0
0.550,-4503.380371094,3.063568115,0
0.552,-4509.996093750,-2.762506485,0
0.554,-4511.500488281,-3.318682909,0
0.556,-4502.671386719,4.285660267,0
0.558,-4501.814453125,4.000015736,0
0.560,-4507.023925781,-0.940783679,0
0.562,-4506.420410156,-0.262223005,0
0.564,-4499.909667969,4.859893799,0
0.566,-4509.174804688,-3.426490068,0
0.568,-4523.764160156,-14.012143135,0
0.570,-4518.379882813,-6.710263729,0
0.572,-4517.257812500,-4.346589565,0
0.574,-4522.458496094,-7.425542831,0
0.576,-4518.817382813,-2.943339348,0
0.578,-4506.418945313,7.353752136,0
0.580,-4506.082519531,5.981225967,0
0.582,-4510.439941406,1.263031721,0
0.584,-4505.292480469,4.985748768,0
0.586,-4515.114746094,-3.761336327,0
0.588,-4530.720214844,-15.063229561,0
0.590,-4526.070800781,-8.099370956,0
0.592,-4515.930175781,1.587453485,0
0.594,-4513.182617188,3.371728897,0
0.596,-4510.986816406,4.330429554,0
0.598,-4509.413574219,4.591614723,0
0.600,-4511.906738281,1.631985068,0
0.602,-4511.073242188,1.917548060,0
0.604,-4503.255859375,7.571740150,0
0.606,-4513.090820313,-1.760252833,0
0.608,-4535.776855469,-19.013486862,0
0.610,-4554.334472656,-29.221601486,0
0.612,-4586.753417969,-47.942253113,0
0.614,-4617.001953125,-60.814029694,0
0.616,-4642.414062500,-67.064231873,0
0.618,-4658.447753906,-64.630737305,0
0.620,-4657.122070313,-49.236690521,0
0.622,-4653.413085938,-35.410057068,0
0.624,-4660.968750000,-33.417041779,0
0.626,-4674.940917969,-36.857864380,0
0.628,-4677.546386719,-30.693313599,0
0.630,-4685.024902344,-29.689058304,0
0.632,-4696.826171875,-32.269466400,0
0.634,-4647.162109375,13.528643608,0
0.636,-4506.375976563,120.021087646,0
0.638,-4311.576660156,244.857345581,0
0.640,-4051.760009766,392.518920898,0
0.642,-3764.832763672,528.451293945,0
0.644,-3457.349365234,650.163085938,0
0.646,-3077.260742188,801.296447754,0
0.648,-2776.833740234,856.884826660,0
0.650,-2667.505859375,751.489135742,0
0.652,-2581.708740234,651.214050293,0
0.654,-2533.749023438,543.794860840,0
0.656,-2696.700927734,296.207336426,0
0.658,-2944.395019531,37.731906891,0
0.660,-3136.936279297,-120.405570984,0
0.662,-3276.086669922,-201.874252319,0
0.664,-3370.955810547,-230.797424316,0
0.666,-3504.024414063,-283.003265381,0
0.668,-3672.534179688,-351.172241211,0
0.670,-3806.825195313,-377.577606201,0
0.672,-3917.552246094,-379.787658691,0
0.674,-4030.973876953,-383.602294922,0
0.676,-4129.055664063,-374.638061523,0
0.678,-4202.560058594,-348.551025391,0
0.680,-4265.286132813,-319.878051758,0
0.682,-4314.077148438,-286.738647461,0
0.684,-4350.898925781,-251.655075073,0
0.686,-4388.213378906,-224.751174927,0
0.688,-4414.729980469,-195.427688599,0
0.690,-4424.570312500,-159.651107788,0
0.692,-4428.988281250,-127.607460022,0
0.694,-4433.636718750,-102.864440918,0
0.696,-4446.236328125,-89.804237366,0
0.698,-4451.497558594,-73.938636780,0
0.700,-4458.849121094,-63.224853516,0
0.702,-4480.067871094,-65.677734375,0
0.704,-4495.939941406,-63.426582336,0
0.706,-4497.557617188,-50.589611053,0
0.708,-4493.090820313,-35.872673035,0
0.710,-4497.260742188,-31.143980026,0
0.712,-4506.213867188,-31.186056137,0
0.714,-4512.625976563,-29.242479324,0
0.716,-4515.078125000,-24.651088715,0
0.718,-4504.283691406,-10.777517319,0
0.720,-4493.751953125,-0.191100419,0
0.722,-4492.006347656,1.209160805,0
0.724,-4501.032226563,-6.079629421,0
0.726,-4501.520996094,-5.108664513,0
0.728,-4507.612304688,-8.710861206,0
0.730,-4508.752441406,-7.662033558,0
0.732,-4503.980468750,-2.247876167,0
0.734,-4508.766601563,-5.470788956,0
0.736,-4503.705566406,-0.318716198,0
0.738,-4494.411132813,6.981286049,0
0.740,-4491.189941406,7.935163498,0
0.742,-4492.665039063,5.024165630,0
0.744,-4491.194335938,5.051747322,0
0.746,-4495.074218750,0.911513150,0
0.748,-4499.236816406,-2.528914213,0
0.750,-4497.796875000,-0.846982479,0
0.752,-4501.451660156,-3.501178265,0
0.754,-4492.219726563,4.457117081,0
0.756,-4485.434082031,8.744247437,0
0.758,-4490.443847656,2.904550552,0
