Time,Vin,RawSignal,Event
Verified data,Verified data,For Reference Only,For Reference Only
0.344,-1712.827880859,-0.978269935,0
0.346,-1718.698974609,-5.327242374,0
0.348,-1714.641235352,-0.987410128,0
0.350,-1714.347534180,-0.539526284,0
0.352,-1718.035522461,-3.288038254,0
0.354,-1710.204101563,3.533700705,0
0.356,-1706.846191406,5.360104561,0
0.358,-1717.856079102,-4.394286156,0
0.360,-1719.777465820,-4.912126064,0
0.362,-1716.715698242,-1.439096451,0
0.364,-1717.627319336,-1.828290343,0
0.366,-1718.144409180,-1.824214339,0
0.368,-1722.510498047,-4.814582348,0
0.370,-1718.859130859,-0.904769659,0
0.372,-1719.631591797,-1.304410458,0
0.374,-1721.644775391,-2.580339909,0
0.376,-1716.419677734,2.057008743,0
0.378,-1723.898315430,-4.216784477,0
0.380,-1735.142456055,-12.025033951,0
0.382,-1753.768676758,-23.839511871,0
0.384,-1793.899291992,-49.753921509,0
0.386,-1830.606323242,-67.246566772,0
0.388,-1838.546997070,-58.478134155,0
0.390,-1848.812866211,-53.466857910,0
0.392,-1862.323608398,-52.093090057,0
0.394,-1869.293701172,-45.937370300,0
0.396,-1890.580444336,-52.284729004,0
0.398,-1907.677368164,-53.962844849,0
0.400,-1924.559692383,-55.101127625,0
0.402,-1968.826782227,-77.285369873,0
0.404,-1973.420410156,-63.682800293,0
0.406,-1901.656005859,6.285579681,0
0.408,-1755.787963867,118.340164185,0
0.410,-1541.274291992,258.882965088,0
0.412,-1328.161499023,367.103027344,0
0.414,-1053.241577148,499.344757080,0
0.416,-672.998840332,684.114685059,0
0.418,-300.676544189,821.662536621,0
0.420,-58.172012329,827.674743652,0
0.422,57.780677795,733.922912598,0
0.424,155.585128784,646.890686035,0
0.426,136.744384766,488.476928711,0
0.428,-25.228895187,253.943984985,0
0.430,-122.368446350,121.957420349,0
0.432,-193.321838379,39.669292450,0
0.434,-337.592437744,-81.355506897,0
0.436,-500.285125732,-189.812805176,0
0.438,-669.455993652,-279.205902100,0
0.440,-851.816711426,-358.991577148,0
0.442,-1020.372558594,-410.309356689,0
0.444,-1172.702026367,-437.602264404,0
0.446,-1303.320434570,-441.943695068,0
0.448,-1402.018676758,-420.493804932,0
0.450,-1461.758422852,-373.510192871,0
0.452,-1508.767700195,-327.066436768,0
0.454,-1560.479614258,-294.601531982,0
0.456,-1589.304565430,-251.550643921,0
0.458,-1599.016845703,-203.201919556,0
0.460,-1611.597534180,-167.828720093,0
0.462,-1625.082031250,-141.019577026,0
0.464,-1638.253051758,-119.924468994,0
0.466,-1649.983886719,-102.397186279,0
0.468,-1657.339233398,-85.361976624,0
0.470,-1666.565063477,-73.567359924,0
0.472,-1671.955566406,-61.410835266,0
0.474,-1674.118164063,-49.445396423,0
0.476,-1683.495971680,-45.750778198,0
0.478,-1686.738769531,-38.105606079,0
0.480,-1689.100097656,-31.473886490,0
0.482,-1693.251953125,-27.708549500,0
0.484,-1693.957397461,-22.099521637,0
0.486,-1694.733642578,-17.791986465,0
0.488,-1697.905883789,-16.305326462,0
0.490,-1701.154418945,-15.208362579,0
0.492,-1704.931884766,-14.766515732,0
0.494,-1703.032836914,-10.007951736,0
0.496,-1702.782958984,-7.589471817,0
0.498,-1707.941040039,-9.914630890,0
0.500,-1704.806640625,-5.273476601,0
0.502,-1696.931640625,2.023361444,0
0.504,-1702.129028320,-2.468655825,0
0.506,-1708.801879883,-7.109983444,0
0.508,-1706.600708008,-3.817874670,0
0.510,-1705.050292969,-1.763563871,0
0.512,-1706.254272461,-2.308049679,0
0.514,-1704.000366211,-0.042174771,0
